Brand,Model,Year,Engine_Size,Fuel_Type,Transmission,Mileage,Doors,Owner_Count
9,21,2016,2.4,0,2,129525,4,1
7,5,2009,3.9,0,0,227118,5,3
6,24,2006,4.9,1,1,32528,4,3
3,14,2003,2.7,1,2,60456,5,4
5,11,2022,2.6,2,0,144653,3,5
8,23,2007,1.6,0,2,217311,3,2
5,28,2000,4.2,0,1,22625,3,3
3,13,2006,4.9,0,1,256466,4,5
4,4,2021,4.8,0,2,162038,2,3
1,0,2020,4.1,1,1,8111,4,2
8,9,2016,3.7,3,1,59160,5,2
5,28,2013,2.5,0,0,144244,2,3
6,24,2012,2.7,2,0,80248,5,4
6,26,2020,4.4,2,2,103894,3,2
9,21,2014,3.5,1,1,223321,4,2
2,18,2001,2.0,2,1,6031,3,4
4,8,2007,3.3,0,0,127140,4,1
7,5,2008,2.7,0,0,126886,4,3
0,3,2002,3.8,0,2,293695,2,1
5,11,2019,2.3,2,1,213388,3,4
0,2,2015,2.7,2,2,87318,2,1
2,12,2010,4.9,2,0,209826,5,2
4,4,2006,4.5,1,0,21478,4,4
6,24,2005,4.1,3,2,7131,3,4
9,17,2010,4.6,2,2,89735,5,5
4,6,2019,1.1,3,0,159120,4,1
3,15,2018,1.4,0,1,81016,5,4
4,6,2014,2.5,0,2,206868,2,3
9,27,2011,3.9,3,1,230860,2,5
6,26,2010,2.0,1,1,228275,4,3
5,25,2012,4.5,0,2,18262,4,4
2,12,2013,3.7,2,2,3133,5,2
3,14,2016,4.9,1,0,272797,5,3
8,9,2023,4.8,1,0,147067,4,2
5,25,2013,4.4,0,2,3282,5,5
9,21,2013,1.1,2,2,11292,4,4
5,11,2003,4.8,2,2,8116,2,4
5,25,2019,3.0,3,0,64584,2,3
0,22,2000,3.8,2,0,245488,4,1
7,16,2005,4.5,3,0,89422,2,1
9,17,2022,4.6,0,1,145259,2,3
4,6,2006,3.1,0,2,194340,3,1
8,7,2017,3.5,0,2,279308,4,5
9,17,2006,1.7,1,2,11898,5,4
0,22,2010,2.1,2,0,59470,3,5
9,17,2023,3.5,3,2,139477,2,5
3,14,2014,4.8,1,1,180179,4,3
4,6,2007,4.8,0,2,116717,4,2
2,19,2004,4.2,0,2,115683,4,4
7,5,2019,1.1,2,1,261205,4,4
3,14,2016,3.6,2,2,271745,4,5
3,13,2004,3.8,1,2,285599,3,2
8,7,2016,2.1,2,2,291660,5,2
5,25,2023,1.9,2,2,102533,5,5
9,27,2004,4.3,3,1,191971,3,1
7,16,2013,1.6,0,2,148261,3,5
2,19,2008,4.0,1,1,90251,2,5
4,6,2012,4.9,1,1,4608,3,2
5,11,2011,2.9,0,0,129776,2,4
8,7,2013,3.1,0,1,203588,3,5
5,11,2002,4.0,3,0,85143,2,1
0,2,2002,2.9,0,0,285187,3,4
3,15,2007,3.0,2,1,219068,3,5
6,20,2013,1.8,0,2,36507,4,5
6,26,2015,2.9,1,1,31540,2,4
6,20,2008,4.6,3,1,164879,2,4
3,15,2007,3.6,2,1,243957,2,1
0,2,2009,1.2,1,0,111448,5,1
6,20,2007,3.5,0,0,57469,4,5
0,3,2002,2.1,2,0,299461,2,5
8,9,2001,1.9,1,0,44251,2,1
2,19,2016,2.5,1,0,47183,2,5
2,12,2016,3.6,0,2,159769,2,4
4,8,2005,1.8,1,0,161998,5,1
4,6,2001,2.0,3,0,116633,5,5
5,11,2019,1.8,2,2,287756,5,5
8,23,2011,4.1,2,0,56081,2,2
2,18,2002,3.4,0,1,114107,4,3
1,0,2022,3.8,3,0,68244,5,5
3,13,2014,2.7,2,1,52336,3,5
7,10,2007,3.2,0,2,203452,2,4
6,26,2000,3.6,1,0,98150,2,1
1,1,2007,4.9,3,1,120491,2,1
0,22,2020,2.5,0,0,188803,5,1
1,1,2017,3.2,0,0,271941,3,2
7,10,2017,3.5,3,1,197100,2,5
0,3,2013,4.5,2,0,233742,2,1
6,20,2018,4.2,2,2,13628,2,5
7,10,2015,2.4,0,2,260513,4,5
0,22,2013,3.1,1,1,46931,4,3
5,28,2023,3.6,0,2,10828,5,2
6,26,2007,2.8,0,2,247347,2,3
7,10,2000,3.5,0,1,71772,5,4
0,22,2007,4.2,1,2,207120,2,4
5,25,2018,3.5,1,2,221719,4,1
6,20,2004,3.1,3,2,183688,2,4
3,14,2004,4.0,0,0,85348,3,3
6,24,2001,1.3,2,0,89989,5,2
1,29,2001,3.1,2,0,138225,2,4
0,2,2012,1.7,1,1,259162,2,4
6,26,2002,4.4,3,0,54982,5,5
6,26,2002,4.4,3,2,169424,3,3
3,14,2019,4.3,3,1,8168,5,3
4,8,2000,1.9,1,1,271834,3,1
0,2,2001,1.8,3,0,43196,5,2
4,4,2008,5.0,0,0,173260,2,5
4,4,2004,3.4,0,1,187570,2,5
4,4,2002,1.1,3,1,164737,5,3
6,26,2021,2.0,2,2,164931,4,1
3,15,2022,4.1,0,2,256377,4,5
6,24,2022,3.4,2,2,234293,4,5
0,3,2019,4.2,3,2,25155,3,2
6,26,2010,4.8,0,0,255573,4,3
4,6,2013,4.5,0,1,37452,3,2
3,13,2016,4.4,1,0,14988,4,2
2,18,2017,3.9,1,2,106704,5,4
6,20,2004,4.1,0,2,38282,4,1
8,23,2003,3.7,2,2,248288,5,1
4,4,2006,1.9,3,2,112805,2,3
3,14,2019,3.7,1,0,62114,2,4
4,4,2009,4.9,3,0,16164,3,3
6,24,2019,4.5,2,0,9917,2,3
0,22,2016,4.1,0,0,249475,2,5
1,29,2000,2.5,2,2,252146,3,1
4,6,2019,1.7,3,0,22677,5,1
1,1,2008,2.6,1,0,96132,2,5
1,0,2012,3.2,3,1,106364,3,4
8,9,2003,4.1,1,0,37998,2,2
2,18,2000,2.6,1,2,190700,2,3
6,20,2011,4.6,3,1,157536,3,5
0,3,2017,4.8,3,0,47216,5,5
4,4,2023,1.4,2,0,194356,2,4
9,27,2007,4.4,2,1,222619,3,3
2,12,2007,2.5,2,0,226193,5,3
1,29,2006,2.1,1,0,134833,2,4
1,29,2012,2.2,3,2,296202,4,4
8,7,2006,4.7,3,0,15561,2,2
8,23,2019,4.7,0,1,142336,5,1
1,29,2023,1.1,1,1,214545,2,1
6,26,2009,2.5,0,1,185978,5,2
0,2,2005,2.3,1,1,112828,3,2
6,26,2018,4.8,1,0,286450,5,5
6,24,2002,4.2,2,0,204150,2,5
0,2,2014,3.9,0,2,17369,3,3
7,16,2022,2.1,2,1,167931,5,1
1,0,2003,4.7,3,2,61010,2,1
9,17,2004,2.4,1,2,155609,3,1
9,17,2015,1.2,1,2,125528,2,2
9,27,2009,4.8,1,1,134289,2,1
1,0,2012,2.5,0,0,252115,2,3
3,14,2000,2.2,0,1,151812,4,3
4,8,2022,3.8,1,0,245725,4,2
7,16,2014,2.9,0,1,3243,2,2
3,14,2014,1.6,2,2,134678,3,5
0,22,2023,3.5,2,2,225090,2,2
3,14,2000,3.9,1,1,257208,3,2
0,2,2015,3.2,3,1,161375,2,2
4,6,2023,2.9,2,1,120557,3,4
2,19,2005,2.2,0,1,191462,2,4
1,29,2021,4.4,3,2,161063,3,1
8,23,2012,2.2,3,2,184186,2,5
2,19,2011,1.7,0,1,241494,4,1
9,21,2021,4.1,1,2,103502,4,1
4,8,2016,1.3,2,0,27783,4,5
2,18,2016,3.3,2,2,291063,2,5
5,28,2005,2.9,1,0,47007,3,3
5,28,2010,3.3,3,0,124811,5,5
0,2,2017,1.7,0,1,156940,4,2
1,1,2001,2.5,0,2,201185,4,1
8,9,2020,3.2,0,2,151773,2,4
9,21,2021,3.9,1,2,113261,3,4
6,20,2016,2.2,0,2,287720,2,2
6,20,2004,2.3,3,2,142028,2,4
5,28,2001,2.4,1,2,267507,4,2
9,21,2016,4.8,0,2,188728,4,1
4,6,2010,1.7,3,1,115344,2,5
6,24,2008,3.7,2,2,8170,2,4
6,24,2019,1.3,3,1,190109,4,3
7,10,2011,2.3,2,1,186140,3,5
7,10,2014,3.5,1,0,127296,2,2
5,11,2009,3.3,3,0,1453,5,3
4,6,2012,2.8,2,0,124602,2,3
6,26,2010,4.9,2,0,206945,3,4
6,24,2008,4.3,3,0,255308,2,1
3,13,2004,1.3,1,0,88151,2,2
0,22,2019,1.2,3,1,30990,5,4
5,11,2007,1.5,0,1,30793,5,1
8,9,2015,4.9,1,1,292193,5,2
2,12,2020,1.9,3,0,157086,3,2
0,2,2005,4.8,3,0,240527,5,1
2,19,2009,3.0,2,1,267729,3,3
0,3,2020,2.1,1,0,78099,2,5
5,11,2021,3.1,0,1,89567,5,5
1,29,2020,2.2,0,1,34981,4,3
0,22,2020,4.9,0,1,251250,4,2
7,5,2009,3.8,2,0,103517,5,1
3,13,2007,1.1,1,1,108253,5,3
6,24,2015,1.6,0,2,139098,2,3
3,15,2018,4.1,1,0,152256,2,5
6,20,2005,1.1,3,2,44195,5,5
7,16,2021,4.3,0,1,229873,4,2
1,1,2007,5.0,1,2,72561,4,2
0,2,2008,4.5,0,1,252980,2,5
6,20,2014,4.3,2,1,9628,3,1
5,25,2001,3.3,2,1,24321,4,4
9,21,2009,1.2,1,0,255334,2,3
6,24,2016,3.0,0,1,153549,4,5
8,23,2007,3.5,0,0,149723,5,1
5,25,2022,4.8,3,1,275848,4,4
1,0,2016,1.6,3,1,102470,5,3
9,21,2016,4.2,0,1,219739,2,4
0,3,2012,1.9,1,1,45262,4,5
7,10,2019,3.7,0,0,143171,4,2
3,14,2020,4.2,3,1,187494,3,4
8,7,2008,1.1,1,0,30173,3,1
2,19,2000,1.3,3,1,53443,2,2
8,23,2013,2.0,0,1,272929,5,4
6,24,2009,4.8,0,1,208268,5,4
2,19,2009,3.2,1,1,206720,5,3
1,1,2016,3.6,1,2,258949,5,4
5,28,2014,4.0,0,1,30004,3,1
9,17,2013,3.7,0,2,247190,3,1
9,21,2019,1.8,0,1,116866,2,3
2,12,2013,1.6,2,1,141716,4,5
0,3,2003,2.6,2,0,280984,5,1
8,7,2017,4.8,1,2,297176,4,2
9,17,2017,3.2,0,2,225017,2,1
8,7,2008,2.1,0,0,20894,2,5
0,2,2013,4.5,0,1,20401,4,2
2,19,2003,2.1,1,0,150597,3,4
7,5,2017,2.9,2,1,269013,4,1
1,0,2005,2.3,1,1,124587,4,5
4,4,2019,2.1,3,0,1068,2,1
7,5,2002,3.9,2,2,86694,5,3
1,1,2001,3.3,1,1,228131,3,2
1,1,2011,2.1,0,0,202184,4,2
6,20,2018,3.6,1,2,140900,3,2
1,1,2003,1.6,2,0,190931,3,5
8,9,2006,4.6,1,0,93440,5,1
2,12,2009,3.8,2,1,285303,3,2
1,29,2010,2.9,0,0,295058,5,1
3,15,2020,1.3,2,1,130961,2,4
0,2,2015,4.5,1,0,51414,4,5
5,28,2014,3.9,2,1,278143,5,4
3,13,2014,3.8,0,2,164325,3,4
2,18,2014,4.1,3,2,102784,5,3
9,21,2013,4.5,2,2,65084,3,3
9,27,2017,2.6,2,0,233248,5,1
8,7,2021,3.1,3,2,216534,4,1
2,18,2010,3.2,3,0,27779,5,5
8,7,2019,2.6,1,1,273610,5,4
5,28,2009,2.6,1,0,1430,5,4
8,7,2001,3.7,2,0,213223,2,1
3,14,2010,4.8,1,2,233196,2,1
4,8,2002,2.1,1,0,245787,2,5
7,16,2007,3.4,0,0,275042,5,4
7,10,2010,3.0,1,1,258632,4,5
7,10,2002,2.9,0,0,71027,5,4
1,29,2010,1.5,1,0,1588,3,4
8,7,2018,3.4,1,2,20423,3,1
7,16,2003,1.3,3,1,294888,5,2
3,13,2012,3.1,2,2,279835,5,1
5,25,2018,1.2,0,2,17147,5,3
5,28,2003,1.1,0,0,115498,4,2
2,18,2013,3.5,2,0,294864,4,5
0,22,2018,3.7,0,0,140877,5,2
3,15,2020,1.8,2,2,31221,4,1
2,18,2016,4.9,1,1,110431,5,2
8,9,2018,2.6,2,0,255077,5,5
5,25,2001,1.1,2,2,51025,5,4
8,9,2021,2.4,3,0,273754,3,4
9,17,2011,1.1,2,2,229777,3,1
6,26,2012,3.3,3,0,217369,5,3
8,9,2019,1.6,1,1,95319,3,2
6,24,2007,4.5,3,0,266174,3,4
0,22,2015,1.2,2,1,238115,5,5
2,18,2002,4.1,0,1,38123,4,2
0,3,2020,2.3,3,2,34915,3,5
3,15,2000,2.0,2,1,277609,3,4
9,27,2009,3.0,1,2,99726,5,1
5,11,2019,1.7,3,0,72160,3,2
9,21,2017,2.2,0,2,39488,2,1
2,18,2017,1.8,0,2,22175,2,2
6,24,2017,2.9,1,1,8920,3,3
4,4,2013,1.3,1,2,175515,3,3
7,16,2011,1.9,1,1,30403,2,3
3,14,2007,4.1,3,1,164557,5,4
1,29,2004,2.8,2,0,37950,4,1
0,3,2022,4.6,1,1,159544,5,2
2,12,2012,3.2,3,1,77921,5,4
3,13,2015,4.7,0,2,202322,5,5
1,29,2007,3.5,3,2,140717,3,5
6,24,2006,3.7,0,0,74299,3,1
5,25,2017,2.0,3,0,227979,4,1
0,22,2016,4.3,3,0,19910,4,1
7,16,2001,2.3,1,0,201173,3,5
1,0,2019,4.0,1,2,110440,4,1
1,29,2002,1.5,0,2,259173,3,5
4,4,2016,4.1,1,1,139325,5,3
3,13,2001,1.1,2,1,221586,3,5
2,18,2011,2.0,3,0,211686,4,4
8,7,2013,1.1,0,2,218485,3,4
3,13,2018,3.0,0,2,179286,2,2
4,8,2009,1.4,2,0,264425,5,2
2,12,2017,1.4,0,2,88027,4,4
6,24,2007,4.7,1,1,18622,4,3
9,21,2017,1.8,0,1,37685,2,1
9,17,2010,3.9,3,0,207380,2,5
5,11,2007,3.7,3,1,126660,5,2
3,13,2013,2.8,2,1,140316,4,5
3,14,2018,3.0,1,2,266849,2,1
0,22,2007,1.2,0,2,209325,2,5
6,20,2006,4.6,2,1,272450,4,3
1,1,2001,4.2,0,0,42277,4,5
6,20,2016,3.7,2,1,47895,3,4
9,17,2000,4.9,0,1,45648,5,4
4,8,2003,3.6,0,2,83135,4,4
7,10,2008,1.5,3,1,180724,3,5
4,4,2013,2.6,1,2,119318,3,4
1,1,2017,1.3,2,2,1622,5,3
2,18,2002,2.4,1,0,172244,5,3
9,17,2017,1.3,1,1,191037,3,5
0,22,2015,3.7,0,2,57196,3,1
6,24,2013,4.0,1,1,254181,5,4
9,21,2023,3.3,3,0,193194,4,1
3,13,2017,4.8,2,2,259436,5,2
4,4,2009,4.7,2,2,260872,5,5
1,1,2020,2.7,2,2,109271,3,4
3,14,2020,2.3,2,1,148290,5,2
7,10,2003,3.7,3,1,119469,3,2
8,7,2009,2.8,1,0,19887,4,2
5,25,2014,2.0,0,1,222492,4,3
4,8,2002,3.8,1,0,195409,5,4
4,4,2000,1.4,0,0,69339,5,4
1,29,2019,3.2,3,1,283521,3,1
7,5,2018,4.4,3,1,276567,4,2
5,28,2018,3.7,3,2,123571,5,1
6,26,2002,2.7,2,2,14820,2,5
1,1,2014,4.0,2,2,179279,5,3
9,27,2011,3.1,3,1,285178,2,3
7,16,2007,4.9,2,2,82151,5,3
5,25,2020,3.7,3,0,94279,5,1
7,5,2022,3.5,0,2,246762,3,2
4,4,2006,4.1,2,0,30667,2,2
9,17,2014,4.8,1,2,154335,3,2
7,5,2014,4.7,0,2,93908,3,2
8,23,2009,3.9,1,2,110879,4,2
8,9,2002,2.9,0,0,55509,3,2
1,0,2011,3.3,3,0,98060,3,2
3,14,2014,3.2,0,0,235046,5,2
1,0,2011,2.0,1,2,139588,3,3
0,22,2018,1.7,2,0,281685,2,1
2,12,2002,3.9,0,0,204351,5,3
2,19,2014,2.5,1,2,215425,5,4
9,17,2015,4.4,2,0,1847,3,4
5,25,2013,2.1,1,0,227696,4,3
8,7,2018,2.2,1,0,139324,4,3
5,28,2018,2.8,3,1,160349,4,3
5,28,2017,3.3,0,1,155602,5,4
9,27,2008,3.8,0,2,40095,4,4
9,21,2003,3.8,2,0,123338,5,4
4,6,2016,3.6,0,1,85010,4,1
9,27,2012,4.7,1,0,216584,4,3
5,28,2011,3.2,1,1,139866,5,3
5,11,2005,1.8,2,0,263796,3,5
9,27,2015,3.2,3,2,204013,4,5
5,28,2016,2.4,0,0,86029,5,5
2,18,2018,3.5,1,2,34705,3,2
6,20,2002,4.8,3,0,55077,2,2
6,24,2020,2.2,2,2,148075,5,2
1,0,2011,1.3,3,0,182449,2,3
6,26,2010,1.3,2,2,195406,3,1
9,21,2015,1.7,0,1,11098,4,2
8,9,2003,4.0,3,2,58491,5,3
7,16,2005,4.0,1,1,127691,5,5
4,4,2000,2.8,1,0,128713,4,2
6,26,2006,3.2,1,2,33858,3,2
5,25,2018,3.7,1,2,84324,3,1
5,28,2012,4.4,1,2,227033,2,2
6,24,2003,1.1,0,2,168932,4,4
3,15,2013,1.2,1,0,280380,2,4
9,27,2022,2.6,3,1,130508,2,4
7,16,2018,2.0,2,0,119566,5,5
1,29,2005,1.2,1,0,83276,2,3
0,3,2021,3.5,1,2,107283,3,1
7,10,2014,1.8,1,0,150548,3,2
8,7,2023,2.6,0,0,73774,2,4
9,27,2006,4.5,1,2,47808,5,2
1,1,2023,2.9,3,1,46588,2,5
2,18,2018,3.2,1,0,143684,3,5
6,20,2014,1.3,2,1,96285,4,4
3,15,2002,1.2,1,0,210422,5,3
9,17,2022,2.1,1,1,65641,3,3
2,18,2019,3.5,1,0,167344,5,4
3,15,2015,3.0,3,0,205735,5,4
7,5,2003,4.5,1,0,145712,3,2
2,18,2002,1.4,1,0,168000,2,1
1,0,2019,4.1,3,1,278533,2,3
2,12,2015,3.2,0,0,60419,4,4
9,27,2002,4.7,1,1,92327,2,4
0,3,2015,3.5,0,1,233009,3,3
7,10,2005,1.2,0,0,191537,5,3
9,21,2016,1.3,1,2,198996,2,2
9,17,2020,3.3,2,1,186734,2,2
0,3,2012,1.4,0,2,115240,2,4
4,8,2013,4.9,1,2,150552,2,5
6,26,2003,2.1,1,0,93531,5,5
3,14,2008,5.0,0,2,291457,4,4
2,12,2023,3.4,2,1,232648,3,2
3,14,2008,4.1,2,2,80354,5,5
2,19,2010,1.9,2,2,289292,4,1
7,10,2002,1.7,0,1,116977,2,5
9,17,2011,2.0,2,2,147988,3,1
2,19,2016,3.1,3,2,15793,2,3
7,5,2009,3.3,0,0,277044,3,2
0,2,2010,4.6,1,0,226022,3,3
4,6,2002,1.8,0,0,100995,3,5
0,3,2019,3.2,3,2,245339,4,3
2,19,2013,3.0,1,2,268913,2,3
6,24,2001,3.3,0,2,262793,4,2
7,16,2010,4.5,0,0,141286,4,1
5,28,2002,1.4,2,2,161997,3,1
0,2,2022,1.3,0,2,248632,5,2
9,17,2002,4.6,2,1,12628,2,1
2,19,2016,3.0,3,0,136614,5,1
3,14,2020,1.6,0,2,173424,5,3
0,22,2018,4.9,1,2,200089,2,2
1,1,2015,4.3,2,1,226105,2,3
2,19,2000,2.0,0,1,151821,4,4
5,28,2020,3.1,1,0,119095,4,5
8,7,2008,1.7,1,1,282865,3,3
0,2,2004,4.6,3,0,20308,3,4
7,5,2012,2.1,0,1,103500,4,4
0,3,2010,3.4,2,0,281978,3,2
2,18,2016,4.5,3,2,112950,3,5
5,25,2007,1.2,3,2,7553,2,3
8,23,2020,2.4,3,0,227454,3,4
0,2,2010,1.6,3,0,173267,3,1
5,28,2017,1.7,2,2,195051,3,4
4,6,2013,3.2,0,1,59388,3,2
0,22,2010,3.8,1,1,46745,2,2
9,27,2023,3.4,3,2,84322,5,3
6,24,2001,3.7,1,2,82829,3,4
5,11,2002,1.2,1,1,85497,3,3
8,23,2020,4.4,1,0,271220,5,4
8,9,2012,3.8,2,2,48417,3,5
2,19,2001,1.4,2,1,175481,5,4
0,3,2021,1.8,2,2,174256,5,5
1,0,2001,4.9,2,0,205850,2,4
6,24,2003,4.7,0,1,114556,5,3
3,14,2002,1.9,0,1,140394,2,2
0,2,2004,1.7,2,2,136830,2,4
6,26,2007,4.0,1,0,28099,4,4
2,18,2005,3.3,1,0,83483,5,4
4,8,2004,1.0,3,2,229776,4,3
4,8,2019,1.9,0,0,233275,5,2
2,19,2017,2.9,1,0,299218,3,4
1,0,2017,1.4,1,1,3410,4,1
5,28,2019,2.5,2,2,294876,5,3
6,20,2013,4.9,3,0,155541,2,1
6,20,2011,4.5,2,1,96051,2,1
6,20,2000,1.1,2,1,289881,3,3
0,22,2020,4.2,2,1,3079,5,4
0,3,2013,4.4,3,2,80011,3,3
5,11,2021,1.8,0,0,124497,4,2
1,29,2020,4.2,0,0,51730,2,3
3,13,2006,1.3,2,0,172292,5,5
0,22,2013,3.6,0,1,168817,5,2
2,18,2015,4.9,2,2,124760,5,2
8,7,2016,4.0,2,2,93677,4,3
2,12,2003,4.7,1,1,20152,2,1
9,27,2022,2.7,3,1,276686,5,4
5,25,2012,1.1,2,2,134479,2,4
1,1,2002,2.3,3,2,180395,3,4
9,27,2019,2.8,1,1,74060,2,3
8,7,2016,3.7,3,0,240983,3,4
3,14,2020,3.3,2,0,236487,5,5
7,10,2018,2.7,2,0,160770,3,4
1,0,2017,1.9,3,2,117943,2,4
2,12,2009,2.6,2,2,264411,3,1
7,5,2021,1.8,3,0,209114,2,4
4,4,2015,2.2,2,1,112328,4,3
2,19,2010,4.2,1,2,56454,2,5
1,29,2014,4.0,3,0,98093,3,5
2,18,2005,4.6,0,0,66725,5,3
0,22,2018,3.9,1,0,256588,2,4
2,19,2022,3.7,1,0,169151,5,3
5,11,2014,2.0,1,0,289946,2,1
4,4,2007,2.5,0,0,211916,2,5
7,16,2016,2.7,3,0,5216,5,5
3,13,2005,1.5,2,2,29663,2,5
7,5,2021,4.3,1,1,230823,5,1
1,29,2009,2.4,1,1,12260,4,2
6,20,2002,4.3,3,0,269533,3,1
8,23,2008,3.8,1,1,293122,3,4
4,6,2021,2.5,3,0,74456,5,1
7,16,2009,2.9,1,2,270315,2,4
2,18,2007,2.6,3,0,196589,2,1
2,19,2003,4.4,0,1,244924,4,4
3,14,2008,2.4,3,2,158538,2,3
0,2,2002,2.3,3,2,3918,3,2
0,22,2018,3.8,2,2,15808,2,5
9,17,2002,2.3,1,2,48461,5,4
8,23,2011,2.5,3,2,274848,3,4
4,8,2000,2.8,0,1,67531,3,1
1,1,2001,1.6,0,1,129239,5,2
1,1,2021,2.7,2,0,231281,4,2
0,2,2021,1.8,3,1,286696,3,3
8,7,2019,4.5,0,1,74091,5,5
0,22,2021,1.4,2,1,260797,3,4
3,13,2018,4.8,2,2,211809,5,1
6,24,2012,1.4,2,0,205706,3,1
6,26,2019,3.5,3,1,174322,2,5
4,8,2023,2.4,2,0,157233,2,3
0,2,2018,4.1,3,1,206059,5,3
5,28,2010,2.6,1,1,6294,4,2
8,9,2014,4.7,1,0,199,5,3
9,17,2001,3.7,2,1,274678,5,4
1,1,2023,1.8,1,2,212962,2,4
7,16,2014,1.9,2,1,70635,5,5
3,14,2023,2.1,0,2,151769,3,3
3,13,2010,3.0,1,1,9463,4,4
1,0,2003,3.2,2,2,71841,2,1
6,20,2016,2.8,3,1,123314,5,4
7,16,2023,4.5,1,0,187138,5,5
6,20,2021,2.2,2,0,54120,4,3
2,19,2017,3.6,2,0,51803,3,4
1,0,2011,2.9,1,0,31425,4,2
2,12,2002,3.2,0,1,95716,5,4
0,3,2017,3.3,2,0,95902,4,2
6,24,2008,1.6,3,1,250194,5,3
1,29,2001,4.1,1,2,87221,5,4
5,28,2002,2.6,1,2,171522,2,4
6,24,2011,3.0,3,1,195830,5,1
4,8,2019,4.2,3,0,272129,3,4
5,25,2004,1.2,1,1,178018,2,5
3,13,2008,3.9,3,0,180706,2,5
3,14,2002,1.2,3,2,2113,3,1
7,10,2015,3.1,1,1,79337,2,2
9,21,2001,2.5,1,2,210985,3,5
9,27,2017,4.3,1,2,20535,3,5
1,29,2004,1.2,3,2,13525,5,5
3,14,2023,4.3,3,2,28020,3,3
5,11,2008,4.1,1,2,253573,2,2
3,14,2007,3.4,1,1,125769,3,1
9,21,2007,3.5,1,0,83960,2,2
0,2,2021,2.8,2,2,90107,5,2
0,2,2010,2.8,3,1,229661,3,3
3,13,2008,3.7,0,2,118324,3,1
6,20,2015,3.2,0,1,111388,3,3
9,17,2016,1.9,0,0,272693,4,4
1,0,2005,4.0,0,2,240538,3,2
9,27,2013,4.9,0,2,20668,4,2
5,25,2005,1.1,1,1,56102,2,4
8,7,2014,2.8,2,1,191319,5,3
7,5,2023,2.5,3,1,165125,5,3
4,4,2018,3.0,1,0,153562,2,1
1,1,2018,3.7,1,0,99505,3,3
4,6,2005,3.4,0,2,28746,4,5
7,5,2004,2.9,1,2,165008,3,1
4,6,2018,4.4,2,1,137569,2,5
7,10,2007,2.3,1,1,186395,2,5
4,8,2009,2.3,3,1,182780,2,2
3,14,2022,4.4,3,2,165541,3,1
5,28,2003,4.7,3,2,211589,5,5
3,13,2015,4.8,3,2,239695,5,4
8,9,2004,2.6,3,0,88330,2,4
0,3,2000,3.4,3,1,228124,2,1
8,23,2013,4.3,1,2,225452,4,5
9,21,2012,2.9,2,2,127902,3,5
8,7,2007,1.4,0,1,248915,4,5
5,11,2018,1.9,3,2,70221,3,2
6,20,2003,3.8,1,1,192356,5,2
3,15,2022,2.9,1,2,243560,3,4
9,17,2023,4.4,1,0,136725,4,3
4,6,2006,2.7,2,1,67413,5,3
8,23,2015,4.6,0,1,13395,5,5
8,23,2017,1.9,2,0,117468,5,3
7,5,2011,2.5,1,2,36869,3,4
9,21,2016,3.8,0,2,230086,2,5
1,29,2007,4.2,3,0,129851,3,4
6,20,2008,3.1,1,1,69323,3,4
3,15,2015,1.5,2,2,293123,3,2
7,10,2009,4.0,1,1,207029,2,3
4,8,2000,4.6,1,1,231301,5,5
5,11,2004,1.9,0,2,112186,4,2
1,0,2022,3.5,2,0,254869,2,2
7,5,2007,2.0,3,2,118689,5,1
9,27,2001,1.3,0,0,12264,3,4
8,23,2001,3.1,1,1,253850,2,1
8,7,2022,3.6,2,0,52344,2,4
4,8,2017,2.7,3,2,244961,5,3
3,14,2000,2.7,3,2,256882,2,3
0,3,2010,1.4,2,2,135385,4,5
4,8,2016,2.6,3,1,175047,2,5
0,3,2002,1.6,0,0,157963,3,3
3,15,2023,2.5,3,1,9847,4,4
4,8,2011,1.2,0,1,254945,2,5
1,29,2009,1.8,2,1,201019,3,2
0,22,2004,4.6,1,1,205475,5,4
7,5,2003,3.3,3,1,197832,5,2
8,23,2004,5.0,2,1,132068,5,1
2,19,2011,4.7,3,0,176791,4,2
0,3,2006,1.5,0,1,64890,3,3
2,12,2004,1.9,0,1,215554,3,5
2,18,2007,4.1,2,0,220159,3,1
3,14,2003,1.2,1,2,83684,3,1
3,13,2007,1.1,0,2,261935,4,2
1,1,2021,1.1,1,1,3994,4,2
6,20,2007,1.0,1,1,248712,4,2
9,21,2007,2.2,2,0,290736,4,4
4,4,2001,3.4,1,2,276695,5,3
2,18,2013,4.8,3,1,206381,4,4
6,24,2002,1.8,2,2,8438,3,3
5,28,2022,1.3,0,2,86670,2,4
7,16,2010,4.3,2,0,106738,4,1
9,21,2011,4.3,0,0,124584,2,2
6,24,2006,4.1,0,1,134712,2,2
0,3,2002,1.9,0,1,207014,3,5
7,5,2011,2.3,1,2,885,3,2
5,28,2007,2.9,0,2,967,2,3
2,12,2011,3.2,1,2,170508,2,3
1,0,2022,2.2,2,1,148932,2,1
1,1,2018,4.3,0,1,255802,2,5
3,13,2009,2.1,1,1,244561,4,4
9,17,2022,1.8,3,2,278342,5,1
9,17,2008,2.8,3,2,19835,5,1
2,18,2006,2.0,1,0,35063,4,5
9,17,2016,2.4,2,1,115408,4,5
2,18,2007,3.7,3,1,87940,4,3
3,15,2002,4.5,2,0,64826,2,3
0,3,2020,2.3,2,1,142405,5,1
5,25,2019,3.2,0,1,54221,5,2
9,21,2003,3.4,3,1,206616,3,3
